eurostat_country_code,fao_area_code,Country_name,Climatic_zone1,Climatic_zone1_pct,Agreena_crop_english_name,Agreena_crop_ID,Agreena_crop_IDENTIFIER,Agreena_crop_year,Agreena_crop_methodology,coolfarm_id,coolfarm_name,es_crop_name,fao_crop_name,yield_avg,yield_min,yield_max,yield_sd,source,Agreena_crop_name
AU,10,Australia,NA,NA,Grass-clover mix (forage harvest),265,GRASS-CLOVER-MIX-FORAGE-HARVEST,2023,2,13,Grass-clover mix,Other leguminous plants harvested green n.e.c.,use eurostat,7.602265625,0.4,20.6,1.569543367833647,CZ estimate Eurostat,GRASS-CLOVER-MIX-FORAGE-HARVEST
AU,10,Australia,NA,NA,Grazing field (non-permanent),132,GRAZING-FIELD,2022,2,13,Perennial grass,Temporary grasses and grazings,use eurostat,9.01845588235294,0,32.1,1.30290188207916,CZ estimate Eurostat,GRAZING-FIELD
AU,10,Australia,NA,NA,Hemp,136,HEMP,2022,2,35,Rapeseed,Hemp,use eurostat,4.410694444444444,0.3,16.8,1.164605698894315,CZ estimate Eurostat,HEMP
AU,10,Australia,NA,NA,Hemp (biomass harvest),232,HEMP-BIOMASS-HARVEST,2023,2,35,Rapeseed,use FAO,"Fibre Crops, Fibre Equivalent",3.3094625,1.5632,4.4035,0.9305861162844784,fao (imputed),HEMP-BIOMASS-HARVEST
AU,10,Australia,NA,NA,Hemp (fiber harvest),233,HEMP-FIBER-HARVEST,2023,2,35,Rapeseed,use FAO,"Fibre Crops, Fibre Equivalent",3.3094625,1.5632,4.4035,0.9305861162844784,fao (imputed),HEMP-FIBER-HARVEST
AU,10,Australia,NA,NA,Hemp (seed harvest),275,HEMP-SEED-HARVEST,2023,2,35,Rapeseed,Hemp,use eurostat,4.410694444444444,0.3,16.8,1.164605698894315,CZ estimate Eurostat,HEMP-SEED-HARVEST
AU,10,Australia,NA,NA,"Bean, Dry (seed harvest)",143,HORSEBEANS,2023,2,7,Dry bean,Broad and field beans,"Beans, dry",1.2947625,0.9034,2.2155,0.4400598983174255,fao (imputed),HORSEBEANS
AU,10,Australia,NA,NA,Lentil (forage harvest),248,LENTIL-FORAGE-HARVEST,NA,NA,7,Dry bean,Other leguminous plants harvested green n.e.c.,use eurostat,7.602265625,0.4,20.6,1.569543367833647,CZ estimate Eurostat,LENTIL-FORAGE-HARVEST
AU,10,Australia,NA,NA,Lentil (seed harvest),231,LENTIL-SEED-HARVEST,2023,2,7,Dry bean,use FAO,"Lentils, dry",1.31,0.8981,1.7043,0.2205535179626802,fao (imputed),LENTIL-SEED-HARVEST
AU,10,Australia,NA,NA,Lupine (forage harvest),268,LUPINE-FORAGE-HARVEST,NA,NA,7,Dry bean,Other leguminous plants harvested green n.e.c.,use eurostat,7.602265625,0.4,20.6,1.569543367833647,CZ estimate Eurostat,LUPINE-FORAGE-HARVEST
AU,10,Australia,NA,NA,Lupine (seed harvest),269,LUPINE-SEED-HARVEST,2023,2,7,Dry bean,Sweet lupins,Lupins,1.3584875,0.9802,2.0043,0.3216281501428098,fao (imputed),LUPINE-SEED-HARVEST
AU,10,Australia,NA,NA,Maize (forage harvest),149,MAIZE,2023,2,9,Maize,Green maize,Green corn (maize),11.7813125,10.5323,13.7047,1.066817490666917,fao (imputed),MAIZE
AU,10,Australia,NA,NA,Maize (grain harvest),170,MAIZE-CORN,2023,2,9,Maize,Grain maize and corn-cob-mix,Maize (corn),7.04505,5.5507,8.3001,0.8263734766176508,fao (imputed),MAIZE-CORN
AU,10,Australia,NA,NA,Millet (seed harvest),150,MILLET,2023,2,10,Millet,use FAO,Millet,1.0214125,1.0169,1.0243,0.002263649076791123,fao (imputed),MILLET
AU,10,Australia,NA,NA,Millet (forage harvest),249,MILLET-FORAGE-HARVEST,2023,2,10,Millet,Other cereals harvested green (excluding green maize),use eurostat,14.438515625,0,41.6,3.28138351324352,CZ estimate Eurostat,MILLET-FORAGE-HARVEST
AU,10,Australia,NA,NA,Mustard,140,MUSTARD,2022,2,35,Rapeseed,use FAO,Mustard seed,14.526925,9.0521,17.4942,3.011608314387134,fao (imputed),MUSTARD
AU,10,Australia,NA,NA,Mustard (seed harvest),270,MUSTARD-SEED-HARVEST,2023,2,35,Rapeseed,use FAO,Mustard seed,14.526925,9.0521,17.4942,3.011608314387134,fao (imputed),MUSTARD-SEED-HARVEST
AU,10,Australia,NA,NA,"Oat, Black (forage harvest)",251,OAT-BLACK-FORAGE-HARVEST,2023,2,11,Oats,Other cereals harvested green (excluding green maize),use eurostat,14.438515625,0,41.6,3.28138351324352,CZ estimate Eurostat,OAT-BLACK-FORAGE-HARVEST
AU,10,Australia,NA,NA,"Oat, Black (grain harvest)",252,OAT-BLACK-GRAIN-HARVEST,2023,2,11,Oats,Oats,Oats,1.5915625,1.2094,2.2041,0.3136828149466546,fao (imputed),OAT-BLACK-GRAIN-HARVEST
AU,10,Australia,NA,NA,"Oat, spring (grain harvest)",194,OAT-SPRING-GRAIN-HARVEST,2023,2,11,Oats,Oats,Oats,1.5915625,1.2094,2.2041,0.3136828149466546,fao (imputed),OAT-SPRING-GRAIN-HARVEST
AU,10,Australia,NA,NA,"Oat, winter (forage harvest)",195,OAT-WINTER-FORAGE-HARVEST,2023,2,11,Oats,Other cereals harvested green (excluding green maize),use eurostat,14.438515625,0,41.6,3.28138351324352,CZ estimate Eurostat,OAT-WINTER-FORAGE-HARVEST
AU,10,Australia,NA,NA,"Oat, winter (grain harvest)",196,OAT-WINTER-GRAIN-HARVEST,2023,2,11,Oats,Oats,Oats,1.5915625,1.2094,2.2041,0.3136828149466546,fao (imputed),OAT-WINTER-GRAIN-HARVEST
AU,10,Australia,NA,NA,"Oat, spring (forage harvest)",151,OATS,2023,2,11,Oats,Other cereals harvested green (excluding green maize),use eurostat,14.438515625,0,41.6,3.28138351324352,CZ estimate Eurostat,OATS
AU,10,Australia,NA,NA,Onion,271,ONION,2023,2,23,Vegetable,use FAO,"Onions and shallots, dry (excluding dehydrated)",54.1982,51.4255,57.6675,2.073514434825224,fao (imputed),ONION
AU,10,Australia,NA,NA,Other grain,113,OTHER-GRAIN,NA,NA,25,Other grain,Cereals for the production of grain (including seed),"Cereals, primary",2.1147625,1.6507,2.6742,0.3487848413215722,fao (imputed),OTHER-GRAIN
AU,10,Australia,NA,NA,Other N-fixing forage,154,OTHER-N-FIXING-FORAGE,2023,2,27,Other N-fixing forage,Other leguminous plants harvested green n.e.c.,use eurostat,7.602265625,0.4,20.6,1.569543367833647,CZ estimate Eurostat,OTHER-N-FIXING-FORAGE
AU,10,Australia,NA,NA,Other Non-N-fixing forage,155,OTHER-NON-N-FIXING-FORAGE,2023,2,28,Other Non-N-fixing forage,Other cereals harvested green (excluding green maize),use eurostat,14.438515625,0,41.6,3.28138351324352,CZ estimate Eurostat,OTHER-NON-N-FIXING-FORAGE
AU,10,Australia,NA,NA,Other root crops (only 2021),18,OTHER-ROOT-CROPS,NA,NA,29,Other root crops,use FAO,"Roots and Tubers, Total",39.4956625,37.8085,40.2901,0.7925749697527492,fao (imputed),OTHER-ROOT-CROPS
AU,10,Australia,NA,NA,Other tuber crop (only 2021),19,OTHER-TUBER-CROP,NA,NA,30,Other tuber crop,use FAO,"Roots and Tubers, Total",39.4956625,37.8085,40.2901,0.7925749697527492,fao (imputed),OTHER-TUBER-CROP
AU,10,Australia,NA,NA,"Pea, Cow (forage harvest)",253,PEA-COW-FORAGE-HARVEST,NA,NA,7,Dry bean,Other leguminous plants harvested green n.e.c.,use eurostat,7.602265625,0.4,20.6,1.569543367833647,CZ estimate Eurostat,PEA-COW-FORAGE-HARVEST
AU,10,Australia,NA,NA,"Pea, Cow (seed harvest)",254,PEA-COW-SEED-HARVEST,2023,2,7,Dry bean,use FAO,"Cow peas, dry",18.5647375,16.1762,23.0081,2.793908197662244,fao (imputed),PEA-COW-SEED-HARVEST
AU,10,Australia,NA,NA,"Pea, Spring (forage harvest)",211,PEA-SPRING-FORAGE-HARVEST,2023,2,7,Dry bean,Other leguminous plants harvested green n.e.c.,use eurostat,7.602265625,0.4,20.6,1.569543367833647,CZ estimate Eurostat,PEA-SPRING-FORAGE-HARVEST
AU,10,Australia,NA,NA,"Pea, Spring (seed harvest)",212,PEA-SPRING-SEED-HARVEST,2023,2,7,Dry bean,Field peas,"Peas, dry",1.188375,0.6952,1.8038,0.3889809460996405,fao (imputed),PEA-SPRING-SEED-HARVEST
AU,10,Australia,NA,NA,"Pea, Winter (forage harvest)",213,PEA-WINTER-FORAGE-HARVEST,2023,2,7,Dry bean,Other leguminous plants harvested green n.e.c.,use eurostat,7.602265625,0.4,20.6,1.569543367833647,CZ estimate Eurostat,PEA-WINTER-FORAGE-HARVEST
AU,10,Australia,NA,NA,"Pea, Winter (seed harvest)",214,PEA-WINTER-SEED-HARVEST,2023,2,7,Dry bean,Field peas,"Peas, dry",1.188375,0.6952,1.8038,0.3889809460996405,fao (imputed),PEA-WINTER-SEED-HARVEST
AU,10,Australia,NA,NA,Peanut,20,PEANUT,NA,NA,12,Peanut,use FAO,"Groundnuts, excluding shelled",2.965375,2.2225,3.3826,0.3477876106805087,fao (imputed),PEANUT
AU,10,Australia,NA,NA,Peas,134,PEAS,2022,2,7,Dry bean,Field peas,"Peas, dry",1.188375,0.6952,1.8038,0.3889809460996405,fao (imputed),PEAS
AU,10,Australia,NA,NA,"Pea, Chick (seed harvest)",173,PEAS-CHICK-SEED-HARVEST,2023,2,7,Dry bean,use FAO,"Chick peas, dry",1.2160875,0.6978,1.8746,0.351046860679393,fao (imputed),PEAS-CHICK-SEED-HARVEST
AU,10,Australia,NA,NA,Perennial seed grass,117,PERENNIAL-GRASS,2023,2,13,Perennial grass,Temporary grasses and grazings,use eurostat,9.01845588235294,0,32.1,1.30290188207916,CZ estimate Eurostat,PERENNIAL-GRASS
AU,10,Australia,NA,NA,Plain grass,129,PLAIN-GRASS,2023,2,13,Perennial grass,Temporary grasses and grazings,use eurostat,9.01845588235294,0,32.1,1.30290188207916,CZ estimate Eurostat,PLAIN-GRASS
AU,10,Australia,NA,NA,Potato,279,POTATO,2023,2,30,Other tuber crop,Potatoes (including seed potatoes),Potatoes,39.52685,37.8022,40.4096,0.8546130018067495,fao (imputed),POTATO
AU,10,Australia,NA,NA,Rapeseed,141,RAPE,2022,2,35,Rapeseed,Winter rape and turnip rape seeds,use eurostat,3.10515625,0.98,7.08,0.4162451228793667,CZ estimate Eurostat,RAPE
AU,10,Australia,NA,NA,"Rapeseed, Winter (seed harvest)",179,RAPESEED,2023,2,35,Rapeseed,Winter rape and turnip rape seeds,use eurostat,3.10515625,0.98,7.08,0.4162451228793667,CZ estimate Eurostat,RAPESEED
AU,10,Australia,NA,NA,"Rapeseed, Spring (seed harvest)",273,RAPESEED-SPRING-SEED-HARVEST,2023,2,35,Rapeseed,Spring rape and turnip rape seeds,use eurostat,3.277045454545454,0.29,14.1,0.5857412424696442,CZ estimate Eurostat,RAPESEED-SPRING-SEED-HARVEST
AU,10,Australia,NA,NA,Raspberry,25,RASPBERRY,NA,NA,32,Raspberry,use FAO,Raspberries,2.7399625,2.501,2.8631,0.1241399663686116,fao (imputed),RASPBERRY
AU,10,Australia,NA,NA,Rice (only 2021),26,RICE,NA,NA,15,Rice,Rice,Rice,9.9090625,8.771,10.6827,0.6054341817182582,fao (imputed),RICE
AU,10,Australia,NA,NA,"Rye, Winter (grain harvest)",159,RYE,2023,2,16,Rye,Rye,Rye,0.7093625,0.656,0.75,0.03224561708866137,fao (imputed),RYE
AU,10,Australia,NA,NA,"Rye, Spring (forage harvest)",255,RYE-SPRING-FORAGE-HARVEST,2023,2,16,Rye,Other cereals harvested green (excluding green maize),use eurostat,14.438515625,0,41.6,3.28138351324352,CZ estimate Eurostat,RYE-SPRING-FORAGE-HARVEST
AU,10,Australia,NA,NA,"Rye, Spring (grain harvest)",256,RYE-SPRING-GRAIN-HARVEST,2023,2,16,Rye,Rye,Rye,0.7093625,0.656,0.75,0.03224561708866137,fao (imputed),RYE-SPRING-GRAIN-HARVEST
AU,10,Australia,NA,NA,"Rye, Winter (forage harvest)",198,RYE-WINTER-FORAGE-HARVEST,2023,2,16,Rye,Other cereals harvested green (excluding green maize),use eurostat,14.438515625,0,41.6,3.28138351324352,CZ estimate Eurostat,RYE-WINTER-FORAGE-HARVEST
AU,10,Australia,NA,NA,Sainfoin (forage harvest),221,SAINFOIN-FORAGE-HARVEST,2023,2,1,Alfalfa,Other leguminous plants harvested green n.e.c.,use eurostat,7.602265625,0.4,20.6,1.569543367833647,CZ estimate Eurostat,SAINFOIN-FORAGE-HARVEST
AU,10,Australia,NA,NA,Sorghum (grain harvest),161,SORGHUM,2023,2,17,Sorghum,Sorghum,Sorghum,2.650775,1.9474,3.4399,0.486185645759783,fao (imputed),SORGHUM
AU,10,Australia,NA,NA,Sorghum (forage harvest),257,SORGHUM-FORAGE-HARVEST,2023,2,17,Sorghum,Other cereals harvested green (excluding green maize),use eurostat,14.438515625,0,41.6,3.28138351324352,CZ estimate Eurostat,SORGHUM-FORAGE-HARVEST
AU,10,Australia,NA,NA,Soybean (seed harvest),162,SOYBEAN,2023,2,18,Soyabean,Soya,Soya beans,1.4942625,0.9012,1.8811,0.3669878236107724,fao (imputed),SOYBEAN
AU,10,Australia,NA,NA,Soybean (forage harvest),258,SOYBEAN-FORAGE-HARVEST,2023,2,18,Soybean,Other leguminous plants harvested green n.e.c.,use eurostat,7.602265625,0.4,20.6,1.569543367833647,CZ estimate Eurostat,SOYBEAN-FORAGE-HARVEST
AU,10,Australia,NA,NA,Spinach (leaf harvest),276,SPINACH-LEAF-HARVEST,NA,NA,23,Vegetable,use FAO,Spinach,6.570725,6.2266,6.8563,0.1785819919732749,fao (imputed),SPINACH-LEAF-HARVEST
AU,10,Australia,NA,NA,"Wheat, Durum (grain harvest)",163,SPRING-WHEAT,2023,2,19,Spring wheat,Common spring wheat and spelt,use eurostat,7.0296875,2.1,45.1,1.100265334482747,CZ estimate Eurostat,SPRING-WHEAT
AU,10,Australia,NA,NA,Strawberry,32,STRAWBERRY,NA,NA,34,Strawberry,use FAO,Strawberries,22.66095,18.0848,27.0265,3.299484266626268,fao (imputed),STRAWBERRY
AU,10,Australia,NA,NA,Sunflower,130,SUNFLOWER,2022,2,35,Rapeseed,Sunflower seed,Sunflower seed,1.0781125,0.8409,1.4045,0.2030416314629659,fao (imputed),SUNFLOWER
AU,10,Australia,NA,NA,Sunflower (seed harvest),274,SUNFLOWER-SEED-HARVEST,2023,2,35,Rapeseed,Sunflower seed,Sunflower seed,1.0781125,0.8409,1.4045,0.2030416314629659,fao (imputed),SUNFLOWER-SEED-HARVEST
AU,10,Australia,NA,NA,Tomato,35,TOMATO,NA,NA,21,Tomato,use FAO,Tomatoes,72.66024999999999,53.1339,80.6462,8.862863813689119,fao (imputed),TOMATO
AU,10,Australia,NA,NA,"Triticale, Winter (seed harvest)",177,TRITICALE,2023,2,16,Rye,Triticale,Triticale,1.6267875,1.0557,2.4347,0.4109996991222395,fao (imputed),TRITICALE
AU,10,Australia,NA,NA,"Triticale, Spring (forage harvest)",259,TRITICALE-SPRING-FORAGE-HARVEST,NA,NA,16,Rye,Other cereals harvested green (excluding green maize),use eurostat,14.438515625,0,41.6,3.28138351324352,CZ estimate Eurostat,TRITICALE-SPRING-FORAGE-HARVEST
AU,10,Australia,NA,NA,"Triticale, Spring (seed harvest)",260,TRITICALE-SPRING-SEED-HARVEST,2023,2,16,Rye,Triticale,Triticale,1.6267875,1.0557,2.4347,0.4109996991222395,fao (imputed),TRITICALE-SPRING-SEED-HARVEST
AU,10,Australia,NA,NA,"Triticale, Winter (forage harvest)",197,TRITICALE-WINTER-FORAGE-HARVEST,2023,2,16,Rye,Other cereals harvested green (excluding green maize),use eurostat,14.438515625,0,41.6,3.28138351324352,CZ estimate Eurostat,TRITICALE-WINTER-FORAGE-HARVEST
AU,10,Australia,NA,NA,Vegetable,37,VEGETABLE,NA,NA,23,Vegetable,Fresh vegetables (including melons) and strawberries,Vegetables Primary,25.439225,23.9659,26.5613,0.9644858819228885,fao (imputed),VEGETABLE
AU,10,Australia,NA,NA,"Vetch, (forage harvest)",277,VETCH-FORAGE-HARVEST,2023,2,4,Clover,Other leguminous plants harvested green n.e.c.,use eurostat,7.602265625,0.4,20.6,1.569543367833647,CZ estimate Eurostat,VETCH-FORAGE-HARVEST
AU,10,Australia,NA,NA,"Vetch, (seed harvest)",278,VETCH-SEED-HARVEST,2023,2,4,Clover,use FAO,Vetches,0.21155,0.198,0.2216,0.006547409520457032,fao (imputed),VETCH-SEED-HARVEST
AU,10,Australia,NA,NA,Wheat,38,WHEAT,NA,NA,24,Winter wheat,Common winter wheat and spelt,use eurostat,5.234868421052632,0,9.57,0.7602039174348789,CZ estimate Eurostat,WHEAT
AU,10,Australia,NA,NA,"Wheat, Spelt (grain harvest)",261,WHEAT-SPELT-GRAIN-HARVEST,2023,2,24,Winter wheat,Common winter wheat and spelt,use eurostat,5.234868421052632,0,9.57,0.7602039174348789,CZ estimate Eurostat,WHEAT-SPELT-GRAIN-HARVEST
AU,10,Australia,NA,NA,"Wheat, Spring (forage harvest)",262,WHEAT-SPRING-FORAGE-HARVEST,2023,2,19,Spring wheat,Other cereals harvested green (excluding green maize),use eurostat,14.438515625,0,41.6,3.28138351324352,CZ estimate Eurostat,WHEAT-SPRING-FORAGE-HARVEST
AU,10,Australia,NA,NA,"Wheat, Spring (grain harvest)",263,WHEAT-SPRING-GRAIN-HARVEST,2023,2,19,Spring wheat,Common spring wheat and spelt,use eurostat,7.0296875,2.1,45.1,1.100265334482747,CZ estimate Eurostat,WHEAT-SPRING-GRAIN-HARVEST
AU,10,Australia,NA,NA,"Wheat, Winter (forage harvest)",199,WHEAT-WINTER-FORAGE-HARVEST,2023,2,24,Winter wheat,Other cereals harvested green (excluding green maize),use eurostat,14.438515625,0,41.6,3.28138351324352,CZ estimate Eurostat,WHEAT-WINTER-FORAGE-HARVEST
AU,10,Australia,NA,NA,Winter barley,127,WINTER-BARLEY,NA,NA,3,Barley,Winter barley,use eurostat,4.838125,0.21,8.83,0.5598606694873041,CZ estimate Eurostat,WINTER-BARLEY
AU,10,Australia,NA,NA,"Wheat, Winter (grain harvest)",144,WINTER-WHEAT,2023,2,24,Winter wheat,Common winter wheat and spelt,use eurostat,5.234868421052632,0,9.57,0.7602039174348789,CZ estimate Eurostat,WINTER-WHEAT
AT,11,Austria,Cool temperate moist,0.78,Alfalfa (forage harvest),145,ALFALFA,2023,2,1,Alfalfa,Lucerne,use eurostat,15.5625,13.1,19.1,1.891286410281184,eurostat (imputed),ALFALFA
AT,11,Austria,Cool temperate moist,0.78,Apple,2,APPLE,NA,NA,2,Apple,use FAO,Apples,35.078125,22.4207,57.5593,10.93869522693896,fao (imputed),APPLE
AT,11,Austria,Cool temperate moist,0.78,"Barley, Spring (forage harvest)",142,BARLEY,2023,2,3,Barley,Other cereals harvested green (excluding green maize),use eurostat,13.88875,8.11,17.6,3.037693850369295,eurostat (imputed),BARLEY
AT,11,Austria,Cool temperate moist,0.78,"Barley, Spring (grain harvest)",180,BARLEY-SPRING-GRAIN-HARVEST,2023,2,3,Barley,Spring barley,use eurostat,4.43375,3.42,5.28,0.5830691578682095,eurostat (imputed),BARLEY-SPRING-GRAIN-HARVEST
AT,11,Austria,Cool temperate moist,0.78,"Barley, Winter (forage harvest)",181,BARLEY-WINTER-FORAGE-HARVEST,2023,2,3,Barley,Other cereals harvested green (excluding green maize),use eurostat,13.88875,8.11,17.6,3.037693850369295,eurostat (imputed),BARLEY-WINTER-FORAGE-HARVEST
AT,11,Austria,Cool temperate moist,0.78,"Barley, Winter (grain harvest)",182,BARLEY-WINTER-GRAIN-HARVEST,2023,2,3,Barley,Winter barley,use eurostat,6.46125,5.74,6.88,0.3980465694219351,eurostat (imputed),BARLEY-WINTER-GRAIN-HARVEST
AT,11,Austria,Cool temperate moist,0.78,"Bean, Dry (forage harvest)",242,BEAN-DRY-FORAGE-HARVEST,2023,2,7,Dry bean,Other leguminous plants harvested green n.e.c.,use eurostat,17.8875,15.1,20.6,1.811422093273681,eurostat (imputed),BEAN-DRY-FORAGE-HARVEST
AT,11,Austria,Cool temperate moist,0.78,"Bean, Fava, Spring (forage harvest)",183,BEAN-FAVA-FORAGE-HARVEST,2023,2,7,Dry bean,Other leguminous plants harvested green n.e.c.,use eurostat,17.8875,15.1,20.6,1.811422093273681,eurostat (imputed),BEAN-FAVA-FORAGE-HARVEST
AT,11,Austria,Cool temperate moist,0.78,"Bean, Fava, Spring (seed harvest)",184,BEAN-FAVA-SEED-HARVEST,2023,2,7,Dry bean,use FAO,"Broad beans and horse beans, dry",2.4123875,2.0902,2.8011,0.2294416790976367,fao (imputed),BEAN-FAVA-SEED-HARVEST
AT,11,Austria,Cool temperate moist,0.78,"Bean, Fava, Winter (forage harvest)",185,BEAN-FAVA-WINTER-FORAGE-HARVEST,2023,2,7,Dry bean,Other leguminous plants harvested green n.e.c.,use eurostat,17.8875,15.1,20.6,1.811422093273681,eurostat (imputed),BEAN-FAVA-WINTER-FORAGE-HARVEST
AT,11,Austria,Cool temperate moist,0.78,"Bean, Fava, Winter (seed harvest)",186,BEAN-FAVA-WINTER-SEED-HARVEST,2023,2,7,Dry bean,use FAO,"Broad beans and horse beans, dry",2.4123875,2.0902,2.8011,0.2294416790976367,fao (imputed),BEAN-FAVA-WINTER-SEED-HARVEST
AT,11,Austria,Cool temperate moist,0.78,"Bean, Mung (forage harvest)",201,BEAN-MUNG-FORAGE-HARVEST,NA,NA,7,Dry bean,Other leguminous plants harvested green n.e.c.,use eurostat,17.8875,15.1,20.6,1.811422093273681,eurostat (imputed),BEAN-MUNG-FORAGE-HARVEST
AT,11,Austria,Cool temperate moist,0.78,"Bean, Mung (seed harvest)",202,BEAN-MUNG-SEED-HARVEST,NA,NA,7,Dry bean,Broad and field beans,"Beans, dry",2.3875,2.09,2.56,0.177904468746572,eurostat (imputed),BEAN-MUNG-SEED-HARVEST
AT,11,Austria,Cool temperate moist,0.78,"Beet, Fodder (root harvest)",203,BEET-FODDER-ROOT-HARVEST,2023,2,30,Other tuber crop,use FAO,"Roots and Tubers, Total",32.1708,26.339,36.5165,3.849571060335351,fao (imputed),BEET-FODDER-ROOT-HARVEST
AT,11,Austria,Cool temperate moist,0.78,"Beet, Sugar (root harvest)",205,BEET-SUGAR-ROOT-HARVEST,2023,2,30,Other tuber crop,Sugar beet (excluding seed),Sugar beet,73.6125,62.8,81.2,6.537679251844651,eurostat (imputed),BEET-SUGAR-ROOT-HARVEST
AT,11,Austria,Cool temperate moist,0.78,Beetroot (root harvest),207,BEETROOT-ROOT-HARVEST,2023,2,30,Other tuber crop,use FAO,"Roots and Tubers, Total",32.1708,26.339,36.5165,3.849571060335351,fao (imputed),BEETROOT-ROOT-HARVEST
AT,11,Austria,Cool temperate moist,0.78,Blueberry,4,BLUEBERRY,NA,NA,33,Blueberry,use FAO,Blueberries,8.0265375,6.75,9.844,1.152388607492529,fao (imputed),BLUEBERRY
AT,11,Austria,Cool temperate moist,0.78,Borage (seed harvest),312,BORAGE-SEED-HARVEST,2023,2,11,Oats,Other oilseed crops n.e.c.,"Oilcrops, Oil Equivalent",0.735,0.66,0.81,0.04928053803045813,eurostat (imputed),BORAGE-SEED-HARVEST
AT,11,Austria,Cool temperate moist,0.78,Buckwheat,138,BUCKWHEAT,2022,2,25,Other grain,"Other cereals n.e.c. (buckwheat, millet, canary seed, etc.)",Buckwheat,2.90125,2.43,3.48,0.3141172438073765,eurostat (imputed),BUCKWHEAT
AT,11,Austria,Cool temperate moist,0.78,Buckwheat (seed harvest),187,BUCKWHEAT-SEED-HARVEST,2023,2,11,Oats,"Other cereals n.e.c. (buckwheat, millet, canary seed, etc.)",Buckwheat,2.90125,2.43,3.48,0.3141172438073765,eurostat (imputed),BUCKWHEAT-SEED-HARVEST
AT,11,Austria,Cool temperate moist,0.78,"Canola, Spring (seed harvest)",243,CANOLA-SPRING,2023,2,36,Canola,Spring rape and turnip rape seeds,use eurostat,1.695,0.66,2.66,0.6575278375421508,eurostat (imputed),CANOLA-SPRING
AT,11,Austria,Cool temperate moist,0.78,"Canola, Winter (seed harvest)",244,CANOLA-WINTER,2023,2,36,Canola,Winter rape and turnip rape seeds,use eurostat,3.1075,2.88,3.58,0.2218590286002095,eurostat (imputed),CANOLA-WINTER
AT,11,Austria,Cool temperate moist,0.78,Carrot (root harvest),209,CARROT-ROOT-HARVEST,2023,2,30,Other tuber crop,use FAO,Carrots and turnips,55.54785,40.9096,62.8556,7.398324768100257,fao (imputed),CARROT-ROOT-HARVEST
AT,11,Austria,Cool temperate moist,0.78,"Clover, Berseem (forage harvest)",245,CLOVER-BERSEEM-FORAGE-HARVEST,2023,2,4,Clover,Other leguminous plants harvested green n.e.c.,use eurostat,17.8875,15.1,20.6,1.811422093273681,eurostat (imputed),CLOVER-BERSEEM-FORAGE-HARVEST
AT,11,Austria,Cool temperate moist,0.78,"Clover, Crimson (forage harvest)",246,CLOVER-CRIMSON-FORAGE-HARVEST,2023,2,4,Clover,Other leguminous plants harvested green n.e.c.,use eurostat,17.8875,15.1,20.6,1.811422093273681,eurostat (imputed),CLOVER-CRIMSON-FORAGE-HARVEST
AT,11,Austria,Cool temperate moist,0.78,"Clover, Red (forage harvest)",189,CLOVER-RED-FORAGE-HARVEST,2023,2,4,Clover,Other leguminous plants harvested green n.e.c.,use eurostat,17.8875,15.1,20.6,1.811422093273681,eurostat (imputed),CLOVER-RED-FORAGE-HARVEST
AT,11,Austria,Cool temperate moist,0.78,"Clover, White (forage harvest)",191,CLOVER-WHITE-FORAGE-HARVEST,2023,2,4,Clover,Other leguminous plants harvested green n.e.c.,use eurostat,17.8875,15.1,20.6,1.811422093273681,eurostat (imputed),CLOVER-WHITE-FORAGE-HARVEST
AT,11,Austria,Cool temperate moist,0.78,Cotton (seed harvest),267,COTTON-SEED-HARVEST,NA,NA,6,Cotton,Cotton seed,use eurostat,0.54125,0,1.37,0.350499269438575,CZ estimate Eurostat,COTTON-SEED-HARVEST
AT,11,Austria,Cool temperate moist,0.78,"Bean, Black (seed harvest)",147,DRY-BEAN,2023,2,7,Dry bean,Broad and field beans,"Beans, dry",2.3875,2.09,2.56,0.177904468746572,eurostat (imputed),DRY-BEAN
AT,11,Austria,Cool temperate moist,0.78,Flax / Linseed,96,FLAX,2022,2,19,Spring wheat,Linseed (oilflax),use eurostat,1.2175,1.08,1.36,0.1114514628501061,eurostat (imputed),FLAX
AT,11,Austria,Cool temperate moist,0.78,Flax / Linseed (seed harvest),193,FLAX-LINSEED-SEED-HARVEST,2023,2,11,Oats,Linseed (oilflax),use eurostat,1.2175,1.08,1.36,0.1114514628501061,eurostat (imputed),FLAX-LINSEED-SEED-HARVEST
AT,11,Austria,Cool temperate moist,0.78,Grass-clover mix,133,GRASS-CLOVER-MIX,2022,2,13,Grass-clover mix,Other leguminous plants harvested green n.e.c.,use eurostat,17.8875,15.1,20.6,1.811422093273681,eurostat (imputed),GRASS-CLOVER-MIX
AT,11,Austria,Cool temperate moist,0.78,Grass-clover mix (forage harvest),265,GRASS-CLOVER-MIX-FORAGE-HARVEST,2023,2,13,Grass-clover mix,Other leguminous plants harvested green n.e.c.,use eurostat,17.8875,15.1,20.6,1.811422093273681,eurostat (imputed),GRASS-CLOVER-MIX-FORAGE-HARVEST
